UserID,JobID,ApplicationDate,Status,Rating
984191,12995,2023-02-12,Rejected,
984191,3240,2023-02-10,Interviewed,1.0
969757,9483,2023-07-15,Interviewed,4.0
969757,9114,2023-10-09,Interviewed,5.0
969757,9654,2023-10-28,Interviewed,1.0
979272,6144,2023-02-13,Rejected,
979272,5056,2023-03-04,Interviewed,4.0
979272,2988,2023-12-18,Hired,5.0
979272,5457,2023-10-17,Interviewed,1.0
979272,1808,2023-07-11,Hired,3.0
356345,3522,2023-11-27,Rejected,
356345,7988,2023-12-21,Applied,
356345,7142,2023-10-05,Rejected,
987413,9118,2023-10-19,Rejected,
987413,13606,2023-01-20,Applied,
958749,6999,2023-07-20,Rejected,
958749,6432,2023-03-10,Interviewed,5.0
958749,1816,2023-05-04,Applied,
958749,7498,2023-11-10,Hired,3.0
958749,1345,2023-09-07,Interviewed,3.0
976677,10633,2023-06-01,Rejected,
976677,7510,2023-02-17,Hired,4.0
976677,12454,2023-08-10,Applied,
976677,10130,2023-03-23,Interviewed,2.0
961817,5401,2023-09-20,Interviewed,3.0
974435,8007,2023-10-10,Hired,5.0
974435,11777,2023-02-07,Interviewed,2.0
974435,14444,2023-12-14,Rejected,
974435,6018,2023-09-09,Rejected,
974435,13170,2023-07-01,Rejected,
953686,729,2023-12-07,Hired,1.0
953686,11431,2023-07-24,Hired,3.0
953686,1334,2023-12-12,Hired,2.0
953686,6188,2023-05-25,Hired,5.0
971590,3752,2023-10-23,Applied,
971590,12188,2023-12-21,Hired,5.0
971590,11256,2023-09-18,Hired,3.0
971590,6039,2023-03-09,Applied,
971590,3451,2023-04-17,Interviewed,2.0
959195,10266,2023-12-02,Applied,
959195,11712,2023-04-12,Interviewed,5.0
959195,1404,2023-07-14,Interviewed,3.0
959195,10898,2023-04-11,Rejected,
959195,4718,2023-06-03,Rejected,
986657,1606,2023-07-19,Applied,
986657,14329,2023-11-24,Hired,1.0
986657,7619,2023-07-20,Hired,4.0
982526,10305,2023-05-21,Rejected,
982526,10301,2023-11-26,Hired,2.0
982526,122,2023-12-23,Hired,5.0
982526,281,2023-05-21,Rejected,
926327,292,2023-05-17,Rejected,
926327,7034,2023-11-01,Applied,
926327,4230,2023-02-05,Interviewed,5.0
926327,4849,2023-08-20,Hired,5.0
926327,13723,2023-07-14,Interviewed,2.0
964346,1406,2023-08-27,Hired,1.0
964346,6516,2023-06-18,Applied,
964346,6040,2023-08-09,Interviewed,5.0
980415,11912,2023-04-17,Rejected,
980415,9960,2023-02-26,Applied,
980415,741,2023-10-10,Rejected,
937498,531,2023-08-13,Rejected,
976592,3916,2023-06-26,Rejected,
976592,13958,2023-04-22,Hired,3.0
976592,1937,2023-01-21,Interviewed,5.0
971327,14555,2023-07-22,Interviewed,3.0
971327,3636,2023-03-18,Hired,1.0
972224,14472,2023-05-28,Applied,
972224,2755,2023-06-08,Interviewed,3.0
972224,11284,2023-08-21,Hired,2.0
972224,1615,2023-03-06,Rejected,
978644,8747,2023-06-19,Applied,
978644,6909,2023-06-27,Hired,5.0
978644,11830,2023-12-20,Applied,
978644,9352,2023-08-28,Interviewed,1.0
974622,5441,2023-03-10,Hired,5.0
957806,6281,2023-07-28,Applied,
957806,11157,2023-06-13,Hired,4.0
957806,382,2023-06-27,Hired,1.0
957806,5337,2023-07-27,Interviewed,2.0
957806,11979,2023-06-20,Applied,
810639,1679,2023-12-24,Hired,1.0
810639,7974,2023-03-08,Interviewed,3.0
810639,13440,2023-01-13,Applied,
983179,12755,2023-03-23,Hired,4.0
983179,7938,2023-03-17,Rejected,
983179,1880,2023-05-13,Applied,
983179,1075,2023-06-20,Hired,1.0
983179,14339,2023-11-03,Rejected,
991984,6612,2023-09-10,Interviewed,1.0
980137,9856,2023-07-22,Rejected,
980137,13945,2023-05-01,Interviewed,2.0
980137,12097,2023-01-03,Applied,
980137,241,2023-06-19,Interviewed,5.0
971312,8364,2023-01-13,Interviewed,2.0
958733,4739,2023-11-22,Interviewed,3.0
958733,2388,2023-12-17,Interviewed,1.0
958733,9016,2023-11-08,Hired,1.0
958733,1995,2023-06-14,Rejected,
958733,212,2023-07-22,Hired,3.0
974239,7354,2023-06-14,Interviewed,2.0
974239,4165,2023-04-23,Applied,
974239,2606,2023-05-19,Interviewed,3.0
974239,12017,2023-02-01,Applied,
980461,5474,2023-12-15,Hired,3.0
980461,6728,2023-10-14,Interviewed,4.0
980461,11620,2023-07-12,Applied,
992832,9216,2023-04-01,Applied,
992832,340,2023-02-27,Applied,
992832,10153,2023-01-01,Hired,5.0
992832,11640,2023-12-02,Applied,
992832,13335,2023-11-09,Interviewed,3.0
975713,4063,2023-10-18,Hired,1.0
975713,8034,2023-09-13,Interviewed,3.0
975713,3935,2023-05-24,Hired,3.0
975713,11690,2023-12-28,Rejected,
985072,2741,2023-08-02,Interviewed,1.0
985072,3498,2023-10-12,Interviewed,2.0
985072,13411,2023-03-24,Rejected,
967684,684,2023-01-04,Hired,3.0
967684,8936,2023-10-05,Interviewed,4.0
967684,7078,2023-11-28,Hired,3.0
961643,3001,2023-08-04,Interviewed,4.0
961643,10280,2023-07-16,Rejected,
961643,7395,2023-10-16,Interviewed,2.0
961643,440,2023-09-08,Interviewed,1.0
961643,5146,2023-02-20,Hired,2.0
972673,12407,2023-07-20,Applied,
972673,2360,2023-08-05,Interviewed,1.0
933953,9027,2023-06-18,Interviewed,4.0
933953,163,2023-03-28,Rejected,
961925,10487,2023-08-17,Hired,5.0
983382,12486,2023-08-05,Interviewed,1.0
983382,10377,2023-06-25,Applied,
967643,3154,2023-01-22,Rejected,
962131,2610,2023-07-15,Rejected,
962131,4143,2023-04-08,Interviewed,5.0
981132,11724,2023-10-08,Hired,2.0
7042,4346,2023-01-09,Applied,
954883,5628,2023-04-09,Applied,
548231,4920,2023-02-28,Interviewed,4.0
962971,6944,2023-05-21,Hired,3.0
987831,4817,2023-09-21,Interviewed,2.0
987831,7217,2023-04-20,Applied,
987831,5440,2023-11-01,Applied,
987831,775,2023-01-15,Rejected,
987831,5139,2023-01-10,Applied,
976658,11850,2023-09-17,Rejected,
976658,7653,2023-05-24,Interviewed,3.0
976658,716,2023-08-19,Hired,5.0
976658,9523,2023-03-06,Applied,
963464,10519,2023-07-21,Applied,
963464,2095,2023-09-02,Applied,
963464,4040,2023-10-25,Interviewed,5.0
965543,14077,2023-03-07,Applied,
965543,12972,2023-01-23,Interviewed,1.0
965543,4014,2023-10-21,Applied,
961713,4104,2023-01-11,Interviewed,3.0
957965,7589,2023-12-03,Rejected,
957965,9405,2023-06-14,Applied,
957965,11659,2023-03-04,Applied,
962251,4434,2023-10-09,Applied,
962251,8706,2023-07-02,Applied,
992239,375,2023-04-13,Applied,
992239,1941,2023-09-27,Hired,3.0
992239,10990,2023-07-28,Rejected,
992239,5948,2023-10-21,Applied,
986724,5791,2023-05-26,Interviewed,2.0
986724,9133,2023-04-20,Hired,4.0
986724,7039,2023-09-14,Hired,3.0
986724,7751,2023-12-14,Applied,
986724,8667,2023-11-18,Rejected,
985365,1866,2023-10-17,Interviewed,4.0
985365,8947,2023-06-19,Applied,
985365,2805,2023-06-11,Rejected,
985365,3046,2023-03-05,Rejected,
991315,5330,2023-05-25,Rejected,
991315,6723,2023-03-22,Rejected,
991315,3488,2023-08-19,Rejected,
991315,10483,2023-08-21,Rejected,
991315,7492,2023-07-27,Applied,
969308,8676,2023-06-03,Applied,
973028,14200,2023-06-24,Interviewed,4.0
973028,718,2023-03-16,Applied,
973028,6309,2023-11-23,Hired,5.0
973028,1728,2023-11-10,Hired,3.0
973028,3427,2023-04-09,Rejected,
978672,8870,2023-12-06,Hired,3.0
978672,11325,2023-03-10,Rejected,
978672,8439,2023-06-07,Applied,
978672,6889,2023-09-22,Interviewed,4.0
978672,7888,2023-08-14,Rejected,
992405,4058,2023-07-11,Interviewed,2.0
992405,3713,2023-01-23,Hired,3.0
992405,12010,2023-01-16,Hired,4.0
992405,8507,2023-06-18,Rejected,
939250,11601,2023-08-06,Hired,4.0
939250,14509,2023-12-24,Rejected,
939250,4768,2023-09-28,Rejected,
939250,14224,2023-02-28,Hired,2.0
969012,12300,2023-09-01,Interviewed,4.0
969012,8961,2023-10-16,Applied,
969012,5763,2023-02-23,Interviewed,5.0
969012,3091,2023-05-07,Hired,3.0
938916,8380,2023-07-02,Applied,
971646,13693,2023-10-15,Hired,4.0
971646,1831,2023-08-15,Rejected,
995240,833,2023-04-24,Interviewed,5.0
995240,12080,2023-04-17,Applied,
995240,14517,2023-03-02,Hired,5.0
127577,9096,2023-10-23,Rejected,
127577,28,2023-02-28,Rejected,
967958,3532,2023-07-05,Interviewed,2.0
967958,1133,2023-06-24,Rejected,
967958,11427,2023-06-21,Interviewed,1.0
967958,8375,2023-08-28,Interviewed,2.0
988441,4449,2023-08-23,Interviewed,3.0
988441,4518,2023-09-24,Hired,4.0
988441,6871,2023-04-12,Applied,
990247,2396,2023-10-11,Applied,
990247,3894,2023-06-06,Rejected,
990247,411,2023-10-27,Applied,
990247,8536,2023-11-27,Applied,
978830,12125,2023-09-03,Hired,1.0
978830,11539,2023-02-05,Interviewed,1.0
978830,4326,2023-02-11,Rejected,
988171,6828,2023-11-02,Interviewed,4.0
988171,4510,2023-06-12,Applied,
988171,4541,2023-06-04,Rejected,
968289,10081,2023-05-11,Rejected,
968289,14205,2023-10-02,Rejected,
968289,3709,2023-02-16,Rejected,
968289,5007,2023-02-10,Hired,4.0
968289,12260,2023-12-14,Applied,
962114,3696,2023-12-17,Hired,4.0
962114,6470,2023-06-11,Interviewed,4.0
968550,1740,2023-09-06,Rejected,
968550,2099,2023-01-19,Interviewed,1.0
944050,1881,2023-02-21,Interviewed,3.0
944050,12385,2023-07-20,Rejected,
988216,8003,2023-12-12,Interviewed,2.0
988216,4683,2023-03-21,Rejected,
988216,13453,2023-06-02,Interviewed,2.0
988216,7847,2023-09-01,Rejected,
963292,10905,2023-02-26,Interviewed,5.0
963292,8865,2023-12-01,Rejected,
963292,887,2023-01-28,Hired,3.0
982568,13939,2023-04-07,Rejected,
982568,9251,2023-05-22,Hired,3.0
982568,2907,2023-11-09,Interviewed,2.0
982568,4637,2023-07-02,Applied,
982568,11123,2023-09-04,Interviewed,2.0
976967,402,2023-04-17,Applied,
976967,10578,2023-08-18,Hired,3.0
976967,9240,2023-12-08,Applied,
976967,5040,2023-10-04,Applied,
803359,7606,2023-06-08,Interviewed,2.0
977913,11632,2023-01-03,Interviewed,3.0
977913,3012,2023-03-03,Applied,
977913,2982,2023-02-18,Interviewed,4.0
977913,3359,2023-03-21,Hired,2.0
973818,8996,2023-08-06,Hired,4.0
973818,885,2023-01-28,Rejected,
950120,3557,2023-10-18,Rejected,
950120,10288,2023-11-24,Rejected,
950120,2198,2023-01-05,Applied,
950120,2634,2023-05-05,Rejected,
950120,12166,2023-06-27,Applied,
992345,527,2023-05-19,Rejected,
992345,7555,2023-07-27,Rejected,
992345,5972,2023-07-04,Hired,2.0
992345,14374,2023-04-19,Applied,
984593,8158,2023-06-21,Rejected,
984593,10406,2023-10-11,Interviewed,2.0
984593,11146,2023-11-06,Interviewed,3.0
984593,12665,2023-11-27,Hired,3.0
978434,14303,2023-06-16,Hired,1.0
978434,12366,2023-07-09,Rejected,
986356,12500,2023-04-01,Hired,5.0
986356,115,2023-04-02,Applied,
986356,7343,2023-11-13,Interviewed,4.0
995517,6227,2023-06-19,Interviewed,4.0
995517,277,2023-11-12,Interviewed,1.0
995517,2336,2023-02-28,Rejected,
995517,6943,2023-12-13,Applied,
991056,8636,2023-05-15,Applied,
991056,13475,2023-04-22,Rejected,
991056,11676,2023-07-07,Interviewed,2.0
977895,4468,2023-12-03,Interviewed,3.0
977895,4148,2023-06-12,Hired,2.0
977895,12871,2023-05-26,Interviewed,2.0
977895,10309,2023-07-13,Interviewed,2.0
977895,11188,2023-04-16,Interviewed,2.0
972428,7970,2023-08-10,Applied,
974310,11026,2023-11-19,Applied,
974310,668,2023-02-11,Applied,
992781,8934,2023-05-13,Applied,
992781,695,2023-04-13,Hired,1.0
992781,7550,2023-07-17,Applied,
992781,11057,2023-05-18,Applied,
992781,10999,2023-04-15,Rejected,
978301,8977,2023-10-01,Interviewed,1.0
978301,13444,2023-02-08,Hired,3.0
978301,5054,2023-08-13,Rejected,
978301,1818,2023-11-06,Interviewed,2.0
978301,8970,2023-11-27,Rejected,
973645,2416,2023-01-18,Applied,
978436,8219,2023-12-03,Applied,
989609,14488,2023-01-01,Interviewed,3.0
989609,12021,2023-06-13,Hired,5.0
989609,5905,2023-03-28,Rejected,
962674,7447,2023-02-25,Hired,2.0
962674,6535,2023-05-25,Hired,4.0
985419,2843,2023-10-13,Interviewed,4.0
985419,14118,2023-06-04,Applied,
985419,1837,2023-03-25,Rejected,
985419,7140,2023-04-02,Rejected,
985419,11419,2023-12-28,Interviewed,2.0
948100,8427,2023-08-10,Applied,
948100,3345,2023-09-03,Rejected,
948100,13023,2023-09-03,Interviewed,5.0
948100,5916,2023-02-14,Hired,4.0
948100,4099,2023-03-18,Hired,1.0
960068,5829,2023-03-02,Rejected,
960068,9647,2023-09-15,Interviewed,1.0
960068,1930,2023-08-14,Applied,
960068,7440,2023-11-16,Applied,
992831,6617,2023-01-04,Hired,4.0
992831,14567,2023-08-10,Interviewed,4.0
993170,14090,2023-04-17,Rejected,
993170,2730,2023-07-17,Hired,4.0
993170,3100,2023-02-08,Interviewed,2.0
993170,11941,2023-02-06,Applied,
973869,5516,2023-08-17,Interviewed,2.0
973869,12855,2023-04-19,Hired,4.0
973869,9177,2023-02-26,Hired,3.0
973869,14119,2023-12-15,Rejected,
973869,950,2023-04-14,Rejected,
965255,9305,2023-10-21,Rejected,
988813,9353,2023-06-18,Hired,1.0
988813,10323,2023-08-10,Rejected,
983098,4548,2023-11-03,Interviewed,4.0
983098,565,2023-12-06,Interviewed,4.0
971500,585,2023-01-11,Hired,2.0
971500,6848,2023-07-21,Hired,2.0
971500,8010,2023-10-06,Rejected,
971500,5568,2023-10-15,Rejected,
809245,9865,2023-03-20,Hired,5.0
809245,106,2023-02-27,Interviewed,4.0
809245,4201,2023-01-07,Hired,4.0
980861,5182,2023-05-05,Hired,2.0
897760,9721,2023-06-13,Applied,
981827,9391,2023-01-02,Interviewed,3.0
981827,10675,2023-06-16,Hired,3.0
981827,10388,2023-05-05,Hired,4.0
981827,10648,2023-06-23,Applied,
983916,12449,2023-08-05,Rejected,
983916,4659,2023-01-09,Interviewed,3.0
983916,1266,2023-04-03,Interviewed,1.0
983916,2228,2023-05-27,Hired,5.0
983916,8072,2023-10-18,Hired,5.0
967931,6966,2023-09-27,Hired,2.0
967931,12314,2023-05-03,Applied,
967931,5587,2023-04-21,Applied,
967931,8460,2023-03-15,Rejected,
967931,2028,2023-04-20,Applied,
979230,10454,2023-09-09,Hired,5.0
958815,3005,2023-11-05,Interviewed,5.0
958815,4358,2023-05-22,Rejected,
991459,4739,2023-02-26,Hired,4.0
991459,1257,2023-06-17,Applied,
991459,389,2023-12-03,Hired,4.0
991459,3899,2023-08-01,Rejected,
991459,13586,2023-02-16,Applied,
962120,8006,2023-06-13,Hired,2.0
962120,11209,2023-11-05,Applied,
962120,10512,2023-05-14,Hired,1.0
962120,2886,2023-12-10,Interviewed,4.0
962120,11494,2023-11-19,Applied,
754936,14488,2023-12-28,Applied,
754936,10514,2023-12-19,Rejected,
961186,3198,2023-11-24,Interviewed,2.0
961186,13687,2023-04-12,Interviewed,1.0
961186,7611,2023-03-15,Applied,
961186,1079,2023-06-24,Applied,
961186,6034,2023-10-22,Hired,5.0
978039,945,2023-09-08,Rejected,
965485,1796,2023-04-25,Interviewed,5.0
965485,13508,2023-04-04,Rejected,
972063,1422,2023-04-09,Interviewed,5.0
972063,5743,2023-08-04,Hired,1.0
970782,12631,2023-12-18,Interviewed,3.0
970782,12776,2023-04-21,Applied,
970782,1704,2023-01-06,Applied,
723566,9361,2023-05-21,Hired,1.0
723566,12151,2023-11-13,Interviewed,3.0
723566,8200,2023-09-26,Applied,
723566,6496,2023-06-19,Interviewed,1.0
723566,9527,2023-01-08,Hired,2.0
983640,6593,2023-08-11,Applied,
983640,12983,2023-04-26,Rejected,
983640,13423,2023-09-06,Interviewed,3.0
983640,3588,2023-02-17,Hired,2.0
983640,4582,2023-01-25,Interviewed,5.0
977826,12093,2023-12-09,Interviewed,5.0
977826,12555,2023-05-28,Rejected,
977826,13065,2023-09-19,Interviewed,1.0
977826,7800,2023-08-25,Rejected,
977826,9600,2023-01-26,Interviewed,2.0
960525,5057,2023-07-03,Interviewed,1.0
960525,7353,2023-06-14,Interviewed,4.0
960525,325,2023-08-25,Hired,1.0
960525,13074,2023-07-12,Rejected,
960525,10971,2023-12-13,Rejected,
966147,8030,2023-01-13,Interviewed,3.0
966147,5602,2023-11-24,Hired,1.0
966147,6217,2023-03-27,Rejected,
980587,6312,2023-05-08,Hired,1.0
980587,14230,2023-10-24,Interviewed,1.0
980587,13453,2023-03-20,Applied,
980587,4392,2023-08-24,Interviewed,4.0
975707,13361,2023-12-16,Rejected,
975707,9651,2023-03-25,Interviewed,1.0
985217,14193,2023-01-15,Hired,4.0
985217,3107,2023-10-28,Rejected,
985217,2626,2023-10-10,Interviewed,4.0
985217,12711,2023-08-08,Applied,
985217,3447,2023-08-12,Applied,
969404,9193,2023-09-20,Applied,
969404,11580,2023-12-20,Applied,
982991,7233,2023-10-14,Interviewed,4.0
987125,10925,2023-12-16,Hired,5.0
987125,5490,2023-07-23,Rejected,
980613,175,2023-07-01,Applied,
966434,6145,2023-07-22,Rejected,
966434,9631,2023-12-26,Rejected,
966434,525,2023-02-04,Applied,
967841,13797,2023-09-14,Interviewed,1.0
967841,13843,2023-04-03,Hired,4.0
990165,6716,2023-03-27,Interviewed,1.0
990165,10629,2023-08-24,Rejected,
992461,3318,2023-01-24,Hired,4.0
992461,2195,2023-03-06,Hired,5.0
992461,97,2023-09-19,Hired,2.0
987765,9876,2023-11-18,Rejected,
981044,10527,2023-07-04,Hired,1.0
981044,10155,2023-04-19,Hired,3.0
973876,11022,2023-02-19,Applied,
973876,1568,2023-09-25,Applied,
973876,10263,2023-04-01,Interviewed,4.0
973876,14041,2023-01-25,Applied,
973876,10737,2023-11-24,Rejected,
971975,2715,2023-03-28,Rejected,
971975,3824,2023-09-12,Hired,4.0
971975,5332,2023-12-13,Rejected,
971975,7518,2023-01-03,Applied,
971975,9410,2023-04-08,Applied,
960523,4720,2023-11-16,Applied,
960523,7929,2023-05-26,Rejected,
960523,1912,2023-06-12,Interviewed,1.0
960523,12043,2023-07-01,Applied,
960523,3839,2023-07-12,Interviewed,4.0
956395,1525,2023-05-14,Interviewed,4.0
956395,8371,2023-02-07,Rejected,
956395,9297,2023-12-27,Interviewed,5.0
956395,5717,2023-10-25,Applied,
984057,5383,2023-04-23,Hired,4.0
962540,7522,2023-12-06,Applied,
962540,1219,2023-05-17,Applied,
962540,1760,2023-08-19,Applied,
962540,8222,2023-02-03,Rejected,
962540,9870,2023-06-22,Rejected,
960711,1903,2023-06-21,Interviewed,5.0
960711,8401,2023-06-26,Interviewed,3.0
971889,9597,2023-10-18,Interviewed,4.0
971889,1610,2023-09-27,Rejected,
971889,6968,2023-05-15,Interviewed,4.0
843469,14630,2023-06-14,Applied,
843469,5586,2023-05-09,Interviewed,1.0
843469,12624,2023-08-21,Applied,
843469,3085,2023-10-19,Applied,
974276,8939,2023-10-09,Hired,4.0
974276,12567,2023-07-15,Applied,
974276,14408,2023-10-27,Applied,
974276,9449,2023-01-19,Rejected,
977884,4541,2023-06-28,Interviewed,2.0
977884,2457,2023-10-13,Applied,
977884,11503,2023-12-08,Interviewed,1.0
977884,9467,2023-04-22,Interviewed,3.0
961022,6565,2023-05-24,Rejected,
961022,5352,2023-01-22,Hired,5.0
961022,7017,2023-04-03,Applied,
961022,12195,2023-03-19,Hired,5.0
995878,11600,2023-08-13,Interviewed,1.0
995878,1589,2023-03-20,Rejected,
995878,11528,2023-09-27,Interviewed,5.0
995878,7340,2023-09-24,Hired,5.0
983064,2747,2023-10-07,Applied,
987705,7744,2023-04-12,Rejected,
987705,10540,2023-06-07,Hired,2.0
987705,12326,2023-06-11,Interviewed,3.0
988949,13869,2023-07-15,Applied,
988949,826,2023-11-05,Hired,2.0
988949,498,2023-09-17,Rejected,
988949,4456,2023-11-02,Rejected,
988949,5549,2023-02-20,Interviewed,5.0
978533,13006,2023-08-21,Rejected,
978533,14100,2023-01-02,Interviewed,3.0
978533,12519,2023-03-25,Rejected,
839615,8448,2023-11-28,Rejected,
839615,12259,2023-08-22,Hired,4.0
839615,8768,2023-01-23,Hired,3.0
839615,9757,2023-02-04,Applied,
839615,3389,2023-01-07,Hired,2.0
983886,6939,2023-11-19,Hired,5.0
957974,10308,2023-12-10,Applied,
957974,10224,2023-12-23,Rejected,
786952,13449,2023-06-06,Applied,
786952,2462,2023-12-14,Hired,4.0
786952,5103,2023-03-13,Hired,2.0
987795,3907,2023-01-01,Hired,3.0
987795,2539,2023-09-10,Rejected,
987795,1668,2023-09-25,Interviewed,5.0
987795,73,2023-12-05,Applied,
981148,3483,2023-05-08,Interviewed,2.0
985460,5391,2023-03-01,Hired,1.0
985460,1009,2023-01-26,Rejected,
985460,12076,2023-03-06,Applied,
985460,8035,2023-05-23,Applied,
985460,2632,2023-09-05,Rejected,
977984,11125,2023-08-20,Rejected,
977984,12023,2023-05-11,Applied,
977984,495,2023-06-17,Applied,
977984,4618,2023-01-11,Interviewed,2.0
977984,14235,2023-04-18,Hired,4.0
966326,1260,2023-09-15,Interviewed,4.0
966326,13822,2023-02-28,Interviewed,3.0
966326,3857,2023-07-24,Hired,2.0
966326,4574,2023-11-06,Hired,3.0
992478,1791,2023-11-20,Rejected,
992478,12053,2023-06-25,Hired,2.0
992478,4959,2023-02-21,Interviewed,1.0
980500,11410,2023-01-14,Rejected,
980500,6810,2023-11-23,Interviewed,3.0
980500,6740,2023-02-04,Interviewed,4.0
182833,1146,2023-11-12,Applied,
182833,10873,2023-10-01,Hired,2.0
979514,4593,2023-01-28,Rejected,
979514,13428,2023-06-21,Rejected,
962209,4042,2023-06-04,Rejected,
983636,249,2023-08-05,Interviewed,2.0
983636,13527,2023-04-17,Interviewed,3.0
983636,13935,2023-01-14,Rejected,
923014,6288,2023-03-28,Interviewed,4.0
923014,13749,2023-03-22,Applied,
923014,6222,2023-01-22,Rejected,
923014,6529,2023-11-25,Rejected,
963457,11808,2023-03-09,Hired,2.0
963457,7599,2023-12-21,Hired,2.0
963457,6930,2023-06-19,Interviewed,4.0
963457,6290,2023-11-05,Applied,
963457,1806,2023-08-01,Applied,
982971,6007,2023-12-20,Hired,4.0
982971,5692,2023-05-20,Applied,
982971,9270,2023-03-19,Interviewed,4.0
982971,58,2023-02-18,Interviewed,5.0
982971,14152,2023-03-15,Rejected,
821735,4417,2023-03-20,Rejected,
821735,8787,2023-05-17,Rejected,
821735,6278,2023-01-12,Rejected,
972476,12510,2023-12-19,Hired,1.0
968644,4603,2023-11-18,Rejected,
968644,10697,2023-10-10,Hired,4.0
968644,14576,2023-05-23,Rejected,
968644,10540,2023-08-24,Interviewed,3.0
968727,6956,2023-01-19,Rejected,
968727,9670,2023-07-16,Applied,
968727,12567,2023-08-08,Interviewed,5.0
968727,7735,2023-10-12,Rejected,
968727,652,2023-01-02,Hired,2.0
964342,4591,2023-03-13,Interviewed,1.0
964342,8090,2023-02-23,Interviewed,2.0
966580,12149,2023-04-04,Interviewed,3.0
966580,8350,2023-08-11,Hired,4.0
993647,7945,2023-12-03,Hired,1.0
993647,9730,2023-07-13,Rejected,
993647,7957,2023-05-20,Interviewed,3.0
993647,3139,2023-01-23,Interviewed,3.0
991625,1041,2023-01-12,Rejected,
991625,9828,2023-06-03,Interviewed,4.0
962144,10120,2023-08-28,Interviewed,4.0
962144,8460,2023-06-02,Interviewed,4.0
962144,9015,2023-12-18,Hired,4.0
962144,11038,2023-11-26,Interviewed,1.0
962144,11138,2023-01-17,Applied,
914435,6953,2023-11-08,Hired,3.0
914435,8916,2023-12-26,Interviewed,4.0
914435,4772,2023-04-14,Interviewed,5.0
914435,5102,2023-02-05,Rejected,
762478,8482,2023-11-25,Hired,4.0
762478,8370,2023-06-20,Applied,
969845,4200,2023-03-26,Applied,
947060,493,2023-01-18,Hired,3.0
947060,1377,2023-12-13,Rejected,
987727,5154,2023-10-21,Rejected,
978403,4212,2023-01-14,Applied,
978403,12749,2023-08-25,Interviewed,2.0
978403,14267,2023-05-24,Hired,5.0
992971,2183,2023-02-24,Applied,
992971,8211,2023-01-22,Interviewed,3.0
